8844,1,8846,2016-07-18T08:21:17.190,2,271,6498,6498,2016-07-18T13:33:28.727,I cannot append a matching pair to b:match_words,2016-07-18T13:33:28.727,"[vimscript, plugin-matchit]",1,8,1
8845,1,8847,2016-07-18T10:01:19.713,2,411,6877,7161,2016-07-18T11:46:46.207,Cut and copy : Blackhole and default register assignment,2016-07-18T15:24:08.050,"[key-bindings, cut-copy-paste, macvim, register]",1,1,1
8846,2,"",2016-07-18T10:38:13.663,4,"",2313,"",2016-07-18T10:38:13.663,"",2016-07-18T10:38:13.663,[],"",7,""
8847,2,"",2016-07-18T15:24:08.050,4,"",2920,"",2016-07-18T15:24:08.050,"",2016-07-18T15:24:08.050,[],"",0,""
8849,1,"",2016-07-18T19:58:11.840,1,228,5481,5481,2016-07-19T04:36:50.577,Vimrun.exe keeps opening and closing when statusline is updated,2016-07-19T04:36:50.577,"[gvim, microsoft-windows, statusline, functions]",0,16,""
8850,1,"",2016-07-19T07:00:00.847,0,173,5324,1841,2016-07-19T07:26:49.490,Loading ultisnips with NeoBundleLazy,2016-07-19T07:26:49.490,[plugin-ultisnips],0,3,""
8851,1,"",2016-07-19T09:29:36.457,5,514,1726,343,2017-01-06T09:25:50.620,Interrupting (blink-highlighting) function if mapping is invoked again,2017-09-20T21:51:27.853,"[vimscript, vimrc]",1,12,0
8852,1,8853,2016-07-19T10:06:40.023,1,475,8475,1841,2016-07-19T13:33:44.603,How to customize the entries in the completion menu?,2016-07-19T13:42:46.790,"[vimscript, vimrc, autocompletion, neovim]",1,4,""
8853,2,"",2016-07-19T13:28:41.713,4,"",1841,-1,2017-04-13T12:51:57.400,"",2016-07-19T13:42:46.790,[],"",0,""
8854,1,8860,2016-07-19T16:28:17.320,1,82,8483,8483,2016-07-19T17:19:05.220,wrap breaks when using delete or change word type commands,2016-07-19T21:27:25.620,"[cursor-motions, wrapping, line-breaks]",1,10,""
8855,1,8858,2016-07-19T17:12:50.890,7,1426,2561,51,2016-07-19T20:33:42.817,How can I change the default grep call (grepprg) to exclude directories?,2018-01-03T22:32:45.933,"[neovim, ex-command]",2,0,2
8856,1,8857,2016-07-19T17:29:29.547,10,2733,6877,2920,2016-07-19T17:55:33.167,Mapping Ctrl with equal sign,2018-10-22T12:33:28.297,"[key-bindings, macvim]",1,3,6
8857,2,"",2016-07-19T17:53:56.477,17,"",2920,343,2018-10-22T12:33:28.297,"",2018-10-22T12:33:28.297,[],"",1,""
8858,2,"",2016-07-19T18:52:36.167,10,"",778,778,2018-01-03T22:32:45.933,"",2018-01-03T22:32:45.933,[],"",4,""
8859,1,"",2016-07-19T20:57:49.210,1,204,6498,2920,2016-07-19T21:12:16.673,How can I uninstall a plugin I erroneously installed multiple times?,2016-07-19T21:12:16.673,"[plugin-ultisnips, snippets]",0,5,""
8860,2,"",2016-07-19T21:27:25.620,1,"",8483,"",2016-07-19T21:27:25.620,"",2016-07-19T21:27:25.620,[],"",0,""
8861,2,"",2016-07-19T22:35:26.533,1,"",71,"",2016-07-19T22:35:26.533,"",2016-07-19T22:35:26.533,[],"",0,""
8862,1,8863,2016-07-20T06:09:50.353,1,181,6877,2920,2016-07-20T06:46:36.930,Assign shortcut to a Split window resize Ctrl+w+|,2016-07-20T07:08:48.063,"[key-bindings, macvim, split]",1,1,""
8863,2,"",2016-07-20T07:08:48.063,5,"",7878,"",2016-07-20T07:08:48.063,"",2016-07-20T07:08:48.063,[],"",0,""
8866,1,8867,2016-07-20T12:54:51.260,6,513,3302,1841,2016-07-20T13:38:26.427,How can I increase floating number with ctrl-a without deleting zeros?,2016-07-20T14:56:27.320,"[key-bindings, vimrc]",2,9,""
8867,2,"",2016-07-20T13:53:19.070,5,"",1821,1821,2016-07-20T14:24:49.150,"",2016-07-20T14:24:49.150,[],"",4,""
8868,2,"",2016-07-20T14:56:27.320,3,"",71,"",2016-07-20T14:56:27.320,"",2016-07-20T14:56:27.320,[],"",0,""
8869,1,"",2016-07-20T15:07:45.727,2,346,8492,8492,2016-07-20T15:14:57.917,autocmd VimLeave event not firing,2016-07-20T15:14:57.917,[autocmd],0,11,""
8870,1,8871,2016-07-20T16:23:55.540,2,673,6952,2920,2016-07-20T16:38:17.133,No echo command?,2016-07-20T16:47:13.430,"[command-line, linux, linux-ubuntu, echo]",3,2,""
8871,2,"",2016-07-20T16:37:15.550,2,"",2920,6952,2016-07-20T16:43:44.737,"",2016-07-20T16:43:44.737,[],"",1,""
8872,5,"",2016-07-20T16:38:56.887,0,"",-1,-1,2016-07-20T16:38:56.887,"",2016-07-20T16:38:56.887,[],"",0,""
8873,4,"",2016-07-20T16:38:56.887,0,"",2920,2920,2016-07-20T21:53:16.103,"",2016-07-20T21:53:16.103,[],"",0,""
8874,2,"",2016-07-20T16:43:12.407,4,"",71,"",2016-07-20T16:43:12.407,"",2016-07-20T16:43:12.407,[],"",0,""
8875,2,"",2016-07-20T16:47:13.430,1,"",2313,"",2016-07-20T16:47:13.430,"",2016-07-20T16:47:13.430,[],"",0,""
8876,1,8880,2016-07-20T17:04:18.290,9,1564,2920,"",2016-07-20T17:04:18.290,Echo message on startup without prompting,2017-02-09T01:53:27.410,"[vimrc, echo]",1,1,1
8877,1,"",2016-07-20T17:09:11.003,3,2982,1065,"",2016-07-20T17:09:11.003,Using vim diff to compare the working directory to the HEAD in git?,2016-07-21T21:48:57.427,"[vimdiff, git]",1,1,""
8878,1,8879,2016-07-20T17:25:44.787,9,870,6420,2920,2016-07-20T17:29:47.580,Paste visual block selection on its own lines,2016-07-20T17:34:26.823,"[cut-copy-paste, visual-block]",1,1,1
8879,2,"",2016-07-20T17:34:26.823,13,"",1405,"",2016-07-20T17:34:26.823,"",2016-07-20T17:34:26.823,[],"",0,""
8880,2,"",2016-07-20T20:19:44.407,13,"",2757,"",2016-07-20T20:19:44.407,"",2016-07-20T20:19:44.407,[],"",1,""
8881,1,8883,2016-07-20T20:51:26.260,1,345,6877,6043,2016-07-21T03:05:08.117,What does Command+s do in MacVim?,2016-07-21T03:05:08.117,"[macvim, save]",1,2,""
8882,2,"",2016-07-20T22:49:34.580,0,"",7868,2920,2016-07-21T01:06:44.160,"",2016-07-21T01:06:44.160,[],"",5,""
8883,2,"",2016-07-21T00:45:54.653,1,"",6043,"",2016-07-21T00:45:54.653,"",2016-07-21T00:45:54.653,[],"",0,""
8884,1,20522,2016-07-21T03:23:48.003,3,259,8499,"",2016-07-21T03:23:48.003,Is there anything like matchaddpos() but stick the highlight with the character instead of grid?,2019-07-04T19:55:23.227,[highlight],3,2,""
8885,2,"",2016-07-21T04:08:56.413,7,"",2313,"",2016-07-21T04:08:56.413,"",2016-07-21T04:08:56.413,[],"",0,""
8887,1,16226,2016-07-21T09:25:32.000,2,172,6498,17549,2018-05-19T13:20:16.950,with matchit installed %match parenthesis and brackets only once in Fortran files,2018-05-19T13:20:16.950,"[delimiter-matching, plugin-matchit, filetype-fortran]",1,9,""
8888,2,"",2016-07-21T12:10:57.043,4,"",4603,4603,2016-07-21T21:48:57.427,"",2016-07-21T21:48:57.427,[],"",0,""
8890,1,"",2016-07-21T18:32:15.830,2,93,5339,"",2016-07-21T18:32:15.830,Syntastic checking for embedded handlebars code?,2016-07-21T18:32:15.830,"[gvim, plugin-syntastic]",0,8,""
8891,5,"",2016-07-21T19:33:58.470,0,"",-1,-1,2016-07-21T19:33:58.470,"",2016-07-21T19:33:58.470,[],"",0,""
8892,4,"",2016-07-21T19:33:58.470,0,"",6489,6489,2016-07-22T05:37:17.020,"",2016-07-22T05:37:17.020,[],"",0,""
8893,1,"",2016-07-21T21:32:24.423,1,36,7005,2920,2016-07-21T21:41:52.173,How to allow editing of a file from other sources while it's already open in vim?,2016-07-21T21:43:01.790,[swap-file],1,0,""
8894,2,"",2016-07-21T21:43:01.790,2,"",6489,"",2016-07-21T21:43:01.790,"",2016-07-21T21:43:01.790,[],"",3,""
8895,1,8897,2016-07-22T04:11:35.127,4,1780,8500,2920,2016-07-22T05:07:18.750,How to map a shortcut for saving the file,2016-07-22T09:11:17.723,"[key-bindings, save]",2,0,1
8896,2,"",2016-07-22T04:22:14.183,1,"",5298,"",2016-07-22T04:22:14.183,"",2016-07-22T04:22:14.183,[],"",1,""
8897,2,"",2016-07-22T04:53:53.687,6,"",5481,5481,2016-07-22T09:11:17.723,"",2016-07-22T09:11:17.723,[],"",10,""
8898,1,"",2016-07-22T06:45:29.783,0,587,8524,1841,2016-07-22T07:21:18.283,How to enter and display German Umlauts on a Windows 10 machine with Russian locale?,2016-07-22T07:29:10.103,"[microsoft-windows, unicode, keyboard-layout]",1,5,""
8899,2,"",2016-07-22T07:29:10.103,1,"",8524,"",2016-07-22T07:29:10.103,"",2016-07-22T07:29:10.103,[],"",0,""
8900,1,8902,2016-07-22T07:36:12.443,2,410,8525,1841,2016-07-22T08:07:29.757,Autocomplete after serveral chars,2016-07-22T08:36:47.977,[autocompletion],1,2,1
8901,1,8905,2016-07-22T07:41:04.397,2,1791,8524,1841,2016-07-22T09:53:03.220,Why can't UltiSnips use python while 'python' is enabled?,2016-07-22T09:53:03.220,[plugin-ultisnips],1,4,""
8902,2,"",2016-07-22T08:31:09.443,1,"",1841,1841,2016-07-22T08:36:47.977,"",2016-07-22T08:36:47.977,[],"",0,""
8903,1,20305,2016-07-22T09:27:37.543,3,276,2562,"",2016-07-22T09:27:37.543,key mapping hints plugin,2019-06-13T08:20:18.417,[key-bindings],1,6,2
8904,1,8913,2016-07-22T09:35:32.927,2,2415,8524,8524,2016-07-22T12:48:37.603,How to activate vim-snippets for UltiSnips and Pathogen?,2016-07-22T12:48:37.603,[plugin-ultisnips],1,1,""
8905,2,"",2016-07-22T09:48:40.347,3,"",1841,"",2016-07-22T09:48:40.347,"",2016-07-22T09:48:40.347,[],"",0,""
8906,1,8914,2016-07-22T09:52:24.990,4,828,1788,1788,2016-07-22T11:11:49.957,How to show all unique types of a pattern?,2016-07-22T11:52:15.810,[search],1,4,1
8908,1,"",2016-07-22T10:14:52.720,0,166,6542,6542,2016-11-16T09:06:13.700,Map movement keys to jump words like in non-modal editors,2016-11-16T09:06:13.700,"[key-bindings, cursor-movement]",1,8,""
8909,1,8912,2016-07-22T10:49:15.060,1,679,"","",2016-07-22T10:49:15.060,Transforming a long table into multiple columns,2016-07-22T11:38:15.310,"[formatting, tab-characters]",2,2,1
8910,2,"",2016-07-22T10:53:49.470,3,"",6542,6542,2016-07-23T06:26:53.370,"",2016-07-23T06:26:53.370,[],"",1,""
8911,2,"",2016-07-22T11:33:27.983,9,"",1841,"",2016-07-22T11:33:27.983,"",2016-07-22T11:33:27.983,[],"",0,""
8912,2,"",2016-07-22T11:35:07.743,2,"",1616,"",2016-07-22T11:38:15.310,"",2016-07-22T11:38:15.310,[],"",0,""
8913,2,"",2016-07-22T11:50:01.727,2,"",5395,"",2016-07-22T11:50:01.727,"",2016-07-22T11:50:01.727,[],"",6,""
8914,2,"",2016-07-22T11:52:15.810,5,"",71,"",2016-07-22T11:52:15.810,"",2016-07-22T11:52:15.810,[],"",6,""
8915,1,8917,2016-07-22T14:50:55.440,2,401,6542,6542,2016-07-22T15:04:47.940,Jump cursor vertically over code blocks. Keep horizontal position,2016-07-22T18:17:17.850,"[cursor-movement, cursor-motions]",2,0,""
8916,2,"",2016-07-22T15:08:52.060,0,"",1821,"",2016-07-22T15:08:52.060,"",2016-07-22T15:08:52.060,[],"",0,""
8917,2,"",2016-07-22T15:55:24.763,4,"",71,71,2016-07-22T18:17:17.850,"",2016-07-22T18:17:17.850,[],"",8,""
8919,1,8922,2016-07-22T19:11:03.930,4,1452,2561,-1,2017-04-13T12:51:57.623,How can I reload my .vimrc without appending anything to my current settings?,2016-07-23T13:09:20.483,"[vimrc, neovim]",2,0,1
8921,2,"",2016-07-22T19:37:53.910,3,"",71,"",2016-07-22T19:37:53.910,"",2016-07-22T19:37:53.910,[],"",2,""
8922,2,"",2016-07-22T19:39:53.513,5,"",21,"",2016-07-22T19:39:53.513,"",2016-07-22T19:39:53.513,[],"",0,""
8923,2,"",2016-07-22T20:42:29.487,2,"",71,"",2016-07-22T20:42:29.487,"",2016-07-22T20:42:29.487,[],"",2,""
8924,1,"",2016-07-22T21:26:26.223,1,269,8531,2920,2016-07-22T21:44:21.843,Open file in a new instance of vim from nerdtree,2016-07-22T21:44:21.843,"[linux, plugin-nerdtree]",0,8,""
8926,1,8927,2016-07-23T03:44:52.647,3,1575,6625,-1,2017-05-23T12:38:59.413,"Is it possible to obtain the displayable area, width and height of current buffer in Vim?",2016-07-23T12:48:51.183,"[vimscript, buffers, split]",1,2,2
8927,2,"",2016-07-23T06:06:38.177,5,"",5229,5229,2016-07-23T12:48:51.183,"",2016-07-23T12:48:51.183,[],"",7,""
8928,2,"",2016-07-23T06:40:20.067,4,"",1821,1821,2016-07-23T16:22:11.763,"",2016-07-23T16:22:11.763,[],"",2,""
8929,1,"",2016-07-23T12:30:31.680,1,184,7005,"",2016-07-23T12:30:31.680,How to execute persistent command from vim to bash?,2016-07-23T20:11:29.287,[external-command],1,5,""
8930,2,"",2016-07-23T20:11:29.287,1,"",7700,"",2016-07-23T20:11:29.287,"",2016-07-23T20:11:29.287,[],"",0,""
8931,1,"",2016-07-23T22:36:19.737,7,2718,8536,51,2016-07-23T23:36:47.360,Vim syntax highlighting for custom C types,2016-08-08T11:00:09.347,"[syntax-highlighting, filetype-c]",1,3,2
8932,1,"",2016-07-24T09:59:12.640,1,906,5324,-1,2017-04-13T12:51:57.623,How can I find the list of all of vim's default keybindings?,2016-07-28T15:42:56.403,[key-bindings],0,0,1
8933,2,"",2016-07-24T10:10:06.897,9,"",5324,5324,2016-07-27T03:12:09.707,"",2016-07-27T03:12:09.707,[],"",0,""
8934,1,8941,2016-07-24T20:30:34.453,2,80,2920,"",2016-07-24T20:30:34.453,How can I define an operator that takes a register as an argument?,2016-07-25T09:37:14.770,"[key-bindings, vimscript, cut-copy-paste, replace, register]",1,1,""
8935,1,"",2016-07-24T23:07:01.773,0,2968,8546,"",2016-07-24T23:07:01.773,How to install base16 for iTerm2?,2017-05-20T14:02:22.730,"[colorscheme, iterm2]",1,0,""
8936,1,8954,2016-07-25T04:22:41.883,4,622,7642,7642,2016-07-26T20:44:38.567,Run a function once on every paragraph,2016-07-28T13:29:37.557,"[vimscript, regular-expression, highlight, global-command]",3,4,1
8937,2,"",2016-07-25T05:14:08.777,3,"",5229,12700,2017-05-20T14:02:22.730,"",2017-05-20T14:02:22.730,[],"",1,""
8938,1,"",2016-07-25T06:56:54.623,1,62,267,7161,2016-07-25T07:46:39.430,Act on lines changed by previous command,2016-07-28T13:41:55.337,"[cursor-motions, range, object-motions]",1,2,""
8939,1,"",2016-07-25T08:07:05.220,0,248,6877,51,2016-08-25T15:44:32.253,EasyGrep plugin - is there a way to search only the current buffer,2017-02-21T18:53:25.307,[plugin-easygrep],1,3,""
8940,2,"",2016-07-25T08:49:17.400,2,"",1821,"",2016-07-25T08:49:17.400,"",2016-07-25T08:49:17.400,[],"",2,""
8941,2,"",2016-07-25T09:37:14.770,4,"",7878,"",2016-07-25T09:37:14.770,"",2016-07-25T09:37:14.770,[],"",1,""
8942,1,8943,2016-07-25T19:00:09.060,3,1201,6300,2920,2016-07-25T19:38:52.603,How to export information from vim to bash,2016-09-19T02:08:42.787,"[external-command, bash]",2,1,""
8943,2,"",2016-07-25T19:47:38.160,5,"",51,51,2016-09-19T02:08:42.787,"",2016-09-19T02:08:42.787,[],"",3,""
8944,1,"",2016-07-25T20:47:49.913,2,2590,6952,"",2016-07-25T20:47:49.913,Mapping ctags keys,2019-04-06T05:54:32.130,"[key-bindings, ctags]",1,0,1
8945,2,"",2016-07-25T21:26:47.340,2,"",7642,7642,2016-07-26T10:02:44.883,"",2016-07-26T10:02:44.883,[],"",8,""
8946,2,"",2016-07-25T21:28:03.937,6,"",54,51,2019-04-06T05:54:32.130,"",2019-04-06T05:54:32.130,[],"",0,""
8947,1,"",2016-07-25T22:50:52.080,1,78,1750,"",2016-07-25T22:50:52.080,Is there any documentation available on the internals of netrw?,2016-07-25T22:50:52.080,"[netrw, plugin-system]",0,1,""
8948,1,"",2016-07-25T23:59:53.413,1,176,7642,-1,2017-04-13T12:51:57.400,Keep matchadd and matchaddpos up to date after file changes,2016-07-27T05:34:31.440,"[vimscript, highlight]",2,4,""
8949,1,"",2016-07-26T00:10:27.423,10,512,4603,343,2017-11-13T11:47:47.730,How can I use insert mode completion in a macro?,2017-11-14T16:53:28.907,"[autocompletion, macro]",1,4,3
8950,1,8959,2016-07-26T06:39:52.107,2,800,8033,1821,2016-07-26T06:44:52.467,vim diff isn't working while my shell is powershell,2016-07-26T13:57:00.197,"[vim-windows, vimdiff]",1,0,""
8951,1,"",2016-07-26T07:04:13.233,1,117,985,51,2016-07-26T17:20:48.357,Is Vim's filename completion broken in Windows when using uppercase u umlaute (Ü)?,2016-07-26T17:20:48.357,"[microsoft-windows, unicode]",0,2,""
8952,1,8953,2016-07-26T07:54:16.807,0,85,985,51,2016-07-26T17:20:53.030,Can I specify the encoding of a sourced file?,2016-07-26T17:20:53.030,[unicode],1,0,""
8953,2,"",2016-07-26T08:05:43.897,1,"",1821,1821,2016-07-26T08:30:05.797,"",2016-07-26T08:30:05.797,[],"",2,""
8954,2,"",2016-07-26T10:43:05.047,1,"",7878,7878,2016-07-28T13:29:37.557,"",2016-07-28T13:29:37.557,[],"",1,""
8955,1,12108,2016-07-26T10:47:54.983,4,377,983,51,2016-07-26T17:21:06.407,Vim syntax highlighting for ChatScript language?,2018-06-29T15:00:28.433,"[vimscript, syntax-highlighting]",2,1,1
8956,2,"",2016-07-26T11:08:21.217,3,"",1405,"",2016-07-26T11:08:21.217,"",2016-07-26T11:08:21.217,[],"",3,""
8958,1,8960,2016-07-26T13:20:31.000,4,289,4623,"",2016-07-26T13:20:31.000,Align code functions documentation,2016-07-26T14:36:34.673,"[alignment, string-manipulation]",1,1,1
8959,2,"",2016-07-26T13:57:00.197,2,"",1405,"",2016-07-26T13:57:00.197,"",2016-07-26T13:57:00.197,[],"",0,""
8960,2,"",2016-07-26T14:14:02.453,4,"",7878,7878,2016-07-26T14:36:34.673,"",2016-07-26T14:36:34.673,[],"",0,""
8961,1,8963,2016-07-26T16:18:50.530,7,722,8061,"",2016-07-26T16:18:50.530,soft linewrap width,2016-07-26T16:37:35.923,"[gvim, wrapping]",2,0,""
8962,2,"",2016-07-26T16:37:06.100,3,"",2920,"",2016-07-26T16:37:06.100,"",2016-07-26T16:37:06.100,[],"",0,""
8963,2,"",2016-07-26T16:37:35.923,3,"",6489,"",2016-07-26T16:37:35.923,"",2016-07-26T16:37:35.923,[],"",1,""
8964,1,"",2016-07-26T18:58:42.897,2,114,21,"",2016-07-26T18:58:42.897,Can someone explain the strange behaviour with indenting during reformatting?,2016-07-26T19:34:40.390,"[indentation, formatting]",0,4,""
8966,2,"",2016-07-26T20:47:47.037,0,"",7642,7642,2016-07-26T22:21:00.747,"",2016-07-26T22:21:00.747,[],"",0,""
8967,2,"",2016-07-26T21:29:26.570,0,"",7642,7642,2016-07-27T05:34:31.440,"",2016-07-27T05:34:31.440,[],"",0,""
8968,2,"",2016-07-27T00:53:12.283,2,"",8560,"",2016-07-27T00:53:12.283,"",2016-07-27T00:53:12.283,[],"",0,""
8970,2,"",2016-07-27T03:29:42.843,1,"",1641,"",2016-07-27T03:29:42.843,"",2016-07-27T03:29:42.843,[],"",1,""
8971,1,"",2016-07-27T04:49:08.563,0,138,6952,6952,2016-07-27T10:31:45.130,How can I get more features?,2016-07-27T15:11:30.080,"[os-clipboard, vimscript-python, version, linux-debian]",1,5,""
8972,1,8975,2016-07-27T06:44:59.510,2,5273,8524,"",2016-07-27T06:44:59.510,How to save color scheme in gVim between sessions?,2018-11-24T13:14:25.720,"[gvim, colorscheme]",2,0,""
8973,2,"",2016-07-27T07:05:05.973,0,"",8580,1821,2016-07-27T07:36:12.797,"",2016-07-27T07:36:12.797,[],"",0,""
8974,1,8980,2016-07-27T07:11:07.410,0,786,8582,2920,2016-07-27T16:54:11.373,How To Disable Backspace in normal mode,2016-07-27T16:54:11.373,"[key-bindings, vimrc, cursor-movement]",1,3,0
8975,2,"",2016-07-27T07:36:23.543,6,"",54,54,2016-07-27T07:41:40.163,"",2016-07-27T07:41:40.163,[],"",0,""
8976,1,8978,2016-07-27T08:23:10.413,6,310,3302,"",2016-07-27T08:23:10.413,Is there a way to insert a path of the file instead of opening it with CtrlP plugin?,2016-07-27T11:27:02.970,[plugin-ctrlp],2,0,""
8977,2,"",2016-07-27T09:08:53.073,2,"",4603,"",2016-07-27T09:08:53.073,"",2016-07-27T09:08:53.073,[],"",0,""
8978,2,"",2016-07-27T11:27:02.970,7,"",1405,"",2016-07-27T11:27:02.970,"",2016-07-27T11:27:02.970,[],"",0,""
8979,2,"",2016-07-27T14:23:43.103,3,"",2757,2757,2016-07-27T15:11:30.080,"",2016-07-27T15:11:30.080,[],"",0,""
8980,2,"",2016-07-27T15:20:51.243,3,"",8061,8061,2016-07-27T15:27:06.807,"",2016-07-27T15:27:06.807,[],"",2,""
8981,1,8982,2016-07-27T16:46:00.537,6,7220,6952,51,2016-08-07T14:46:02.183,Can I still use console vim if I install a GUI version?,2016-08-07T14:46:02.183,"[gvim, installing]",2,1,2
8982,2,"",2016-07-27T17:04:57.350,10,"",2920,-1,2017-04-13T12:23:03.647,"",2016-07-27T17:15:20.213,[],"",0,""
8983,2,"",2016-07-27T17:05:09.857,6,"",6337,"",2016-07-27T17:05:09.857,"",2016-07-27T17:05:09.857,[],"",0,""
8984,1,8987,2016-07-27T23:33:26.023,5,132,8595,8595,2016-07-28T00:29:34.753,Make column for signs permanent in gVim,2016-07-28T07:02:10.820,"[gvim, plugin-you-complete-me, signs]",2,0,""
8985,1,8986,2016-07-28T01:09:32.130,-2,768,2695,2695,2016-07-28T14:41:37.480,How to redraw vim after a function call to the commandline,2016-07-31T00:22:28.880,"[vimscript, functions]",1,0,""
8986,2,"",2016-07-28T02:14:26.333,3,"",2695,2695,2016-07-31T00:22:28.880,"",2016-07-31T00:22:28.880,[],"",3,""
8987,2,"",2016-07-28T04:11:58.337,3,"",5229,"",2016-07-28T04:11:58.337,"",2016-07-28T04:11:58.337,[],"",0,""
8988,1,8989,2016-07-28T05:33:22.380,4,43,5919,"",2016-07-28T05:33:22.380,Redo earlier edit operation,2016-07-28T06:34:46.087,[undo-redo],1,3,""
8989,2,"",2016-07-28T06:34:46.087,5,"",2920,-1,2017-04-13T12:51:57.400,"",2016-07-28T06:34:46.087,[],"",0,""
8990,2,"",2016-07-28T07:02:10.820,4,"",71,"",2016-07-28T07:02:10.820,"",2016-07-28T07:02:10.820,[],"",4,""
8992,1,8997,2016-07-28T07:26:45.947,3,380,6357,"",2016-07-28T07:26:45.947,"How to keep the screen position from \"zt\" after switching buffer",2016-07-28T09:30:36.130,"[buffers, scrolling]",1,1,2
8993,1,9049,2016-07-28T07:40:20.243,3,342,8598,"",2016-07-28T07:40:20.243,How to enter commands starting with i,2016-08-02T13:16:17.597,"[insert-mode, normal-mode, plugin-vimtex]",2,0,1
8994,2,"",2016-07-28T08:14:18.497,3,"",7161,7161,2016-07-28T08:23:29.967,"",2016-07-28T08:23:29.967,[],"",6,""
8995,1,8996,2016-07-28T08:33:05.213,2,285,1087,1087,2016-07-28T09:32:57.893,Stop vim from removing whitespace on save for diff files,2016-07-28T09:32:57.893,"[vimdiff, whitespace]",1,0,1
8996,2,"",2016-07-28T08:41:48.183,6,"",1087,"",2016-07-28T08:41:48.183,"",2016-07-28T08:41:48.183,[],"",2,""
8997,2,"",2016-07-28T09:30:36.130,4,"",1821,"",2016-07-28T09:30:36.130,"",2016-07-28T09:30:36.130,[],"",0,""
8998,1,"",2016-07-28T11:42:32.000,0,72,8598,"",2016-07-28T11:42:32.000,How to install vimtex.txt helpfile properly?,2016-07-28T11:59:15.950,"[help-system, plugin-vimtex, plugin-pathogen]",1,0,""
8999,2,"",2016-07-28T11:59:15.950,1,"",8598,"",2016-07-28T11:59:15.950,"",2016-07-28T11:59:15.950,[],"",0,""
9000,2,"",2016-07-28T13:41:55.337,2,"",1821,"",2016-07-28T13:41:55.337,"",2016-07-28T13:41:55.337,[],"",0,""
9001,1,9002,2016-07-28T14:45:47.603,4,2362,2695,1821,2016-07-28T14:47:45.720,How do I search google from vim?,2016-07-29T11:35:20.640,"[external-command, bash]",2,6,""
9002,2,"",2016-07-28T14:55:32.307,10,"",1821,-1,2017-03-20T10:04:45.077,"",2016-07-29T08:11:01.723,[],"",2,""
9003,1,9004,2016-07-28T16:02:08.193,7,616,3264,599,2016-07-29T16:22:36.313,File name completion relative to currently edited file,2016-07-29T16:22:36.313,[autocompletion],1,0,1
9004,2,"",2016-07-28T16:08:26.663,7,"",1821,1821,2016-07-29T06:34:40.140,"",2016-07-29T06:34:40.140,[],"",3,""
9005,1,9006,2016-07-28T19:21:41.293,2,155,8603,-1,2017-04-13T12:51:57.623,Replace last instance of character (and there's more),2016-07-28T20:30:22.550,"[regular-expression, replace]",2,0,1
9006,2,"",2016-07-28T19:42:12.223,3,"",6489,6489,2016-07-28T19:55:07.820,"",2016-07-28T19:55:07.820,[],"",1,""
9007,2,"",2016-07-28T20:30:22.550,1,"",778,"",2016-07-28T20:30:22.550,"",2016-07-28T20:30:22.550,[],"",0,""
9008,2,"",2016-07-28T23:32:54.277,2,"",7878,7878,2016-07-28T23:41:30.643,"",2016-07-28T23:41:30.643,[],"",6,""
9009,1,"",2016-07-29T06:23:25.553,1,322,8607,1841,2016-07-29T08:18:19.087,Why the result file of cscope found in quickfix window can't be showed in file explorer?,2016-07-29T08:19:18.837,"[quickfix, cscope]",0,2,""
9011,2,"",2016-07-29T11:35:20.640,2,"",5481,"",2016-07-29T11:35:20.640,"",2016-07-29T11:35:20.640,[],"",3,""
9012,1,9014,2016-07-29T19:13:27.347,2,738,1065,"",2016-07-29T19:13:27.347,Case Insensitive Search with g ex command?,2016-07-29T19:42:22.367,"[ex-mode, letter-case]",2,0,""
9013,2,"",2016-07-29T19:18:30.617,2,"",7892,"",2016-07-29T19:18:30.617,"",2016-07-29T19:18:30.617,[],"",0,""
9014,2,"",2016-07-29T19:28:49.300,7,"",7700,7700,2016-07-29T19:42:22.367,"",2016-07-29T19:42:22.367,[],"",0,""
9015,1,"",2016-07-29T19:29:41.270,1,150,3032,51,2016-08-07T14:45:32.150,Why does cindent align statements to closing } in switch case?,2016-08-07T14:45:32.150,"[indentation, filetype-c]",0,4,""
9016,1,"",2016-07-30T04:36:05.833,12,728,5324,"",2016-07-30T04:36:05.833,"What is the difference between a tab, viewport, window, split and buffer?",2016-08-03T04:38:03.497,"[buffers, vim-windows, split, tabbed-user-interface]",1,0,3
9017,2,"",2016-07-30T04:36:05.833,14,"",5324,7621,2016-08-03T04:38:03.497,"",2016-08-03T04:38:03.497,[],"",1,""
9018,2,"",2016-07-30T05:15:30.530,2,"",8613,"",2016-07-30T05:15:30.530,"",2016-07-30T05:15:30.530,[],"",3,""
9019,1,9020,2016-07-30T06:00:50.950,1,38,6300,865,2016-07-30T14:36:01.437,Make pipe behave like `col('.')`,2016-07-30T14:36:01.437,"[cursor-motions, tab-characters]",1,0,""
9020,2,"",2016-07-30T06:45:51.383,3,"",71,"",2016-07-30T06:45:51.383,"",2016-07-30T06:45:51.383,[],"",0,""
9021,2,"",2016-07-30T10:01:35.107,4,"",2698,"",2016-07-30T10:01:35.107,"",2016-07-30T10:01:35.107,[],"",0,""
9022,1,"",2016-07-30T17:41:16.230,1,168,8621,"",2016-07-30T17:41:16.230,"\"Next\" behavior and \"E165: Cannot go beyond last file\"",2018-06-13T16:17:14.093,"[key-bindings, multiple-files]",3,1,1
